600	0.447229206562042
601	0.447264671325684
602	0.447325170040131
603	0.447612921396891
604	0.448036382595698
605	0.44832784930865
606	0.448329160610835
607	0.448269595702489
608	0.448316643635432
609	0.448441872994105
610	0.448653529087702
611	0.448748558759689
612	0.44855946302414
613	0.448429365952809
614	0.448333928982417
615	0.448338886102041
616	0.448604583740234
617	0.448931554953257
618	0.449265231688817
619	0.449539631605148
620	0.449548085530599
621	0.449530879656474
622	0.449504186709722
623	0.449394663174947
624	0.449480374654134
625	0.449788202842077
626	0.450166006882985
627	0.450230032205582
628	0.450143277645111
629	0.450036853551865
630	0.450042297442754
631	0.450299700101217
632	0.450502624114355
633	0.450650314490001
634	0.451013495524724
635	0.451038887103399
636	0.450920303662618
637	0.450878312190374
638	0.450788448254267
639	0.450748215119044
640	0.45082288980484
641	0.451020419597626
642	0.451063434282938
643	0.451140701770782
644	0.451254665851593
645	0.451061616341273
646	0.45114537080129
647	0.451470524072647
648	0.451791693766912
649	0.451837162176768
650	0.451838463544846
651	0.451953887939453
652	0.452249765396118
653	0.452543983856837
654	0.452793498833974
655	0.452993075052897
656	0.453164676825205
657	0.453263243039449
658	0.453302462895711
659	0.453327566385269
660	0.453398207823435
661	0.453518887360891
662	0.453583836555481
663	0.453379680713018
664	0.453449130058289
665	0.453730175892512
666	0.454004198312759
667	0.454056044419607
668	0.454211920499802
669	0.454307983318965
670	0.453978985548019
671	0.453907648722331
672	0.45388991634051
673	0.453861176967621
674	0.454178154468536
675	0.454475005467733
676	0.454602032899857
677	0.454587350289027
678	0.45491557319959
679	0.45506826043129
680	0.454958478609721
681	0.45488499601682
682	0.454738289117813
683	0.454614082972209
684	0.454619397719701
685	0.454819669326147
686	0.455234676599503
687	0.455640514691671
688	0.455758531888326
689	0.455645511547724
690	0.455483545859655
691	0.455336143573125
692	0.455126961072286
693	0.4549667040507
694	0.454940716425578
695	0.455135355393092
696	0.45572038491567
697	0.456167380015055
698	0.456308484077454
699	0.456238110860189
700	0.456353346506755
701	0.456426501274109
702	0.456376016139984
703	0.456409653027852
704	0.456334143877029
705	0.456247766812643
706	0.456301540136337
707	0.45656223098437
708	0.456892093022664
709	0.457107712825139
710	0.457060356934865
711	0.457139084736506
712	0.457312683264414
