Wavelength,Avg-1,Avg-2,Avg-3,Avg-4,Avg-5,Avg-6,Avg-6-2,Avg-7,Avg-8,Avg-9,Avg-10,Avg-10-2,Avg-11,Avg-11-2,Avg-12,Avg-13,Avg-14,Avg-15,Avg-16,Avg-17,Avg-18,Avg-19,Avg-20,Avg-21,Avg-22,Avg-23,Avg-24,Avg-25,Avg-26,Avg-27,Avg-28,Avg-29,Avg-30,Avg-31,Avg-32,Avg-33,Avg-34,Avg-35,Avg-36,Avg-37,Avg-38,Avg-39,Avg-40,Avg-41,Avg-42,Avg-43,Avg-44,Avg-45,Avg-46,Avg-47,Avg-48,Avg-49,Avg-50,Avg-51,Avg-52,Avg-53,Avg-54,Avg-55,Avg-56,Avg-57,Avg-58,Avg-59,Avg-60,Avg-61,Avg-62,Avg-63,Avg-64,Avg-65
360,0.44637194275856,0.44881609082222,0.322686741749446,0.248123193780581,0.206894025206566,0.33499359091123,0.486510763565699,0.387592852115631,0.249170477191607,0.249091888467471,0.311724811792374,0.161290511488915,0.771704057852427,0.688740571339925,0.423812597990036,0.384488095839818,0.254149580995242,0.260819678505262,0.962741295496623,0.457355409860611,0.410291522741317,0.238325695196787,0.173195357124011,0.855381071567535,0.508633146683375,0.403450707594554,0.231774200995763,0.168083647886912,0.77923176685969,0.414956738551458,0.354387591282527,0.24786173303922,0.149070342381795,0.8347607254982,0.283773670593897,0.438168704509735,0.22791463136673,0.17228997250398,1.02757370471955,0.451568762461344,0.417597591876984,0.275923798481623,0.191910624504089,0.813467045625051,0.441833823919296,0.442710300286611,0.294135550657908,0.15356985727946,0.786850035190582,0.423198560873667,0.396264682213465,0.250690842668216,0.169936860601107,0.817420105139414,0.564525922139486,0.424058278401693,0.252179165681203,0.196120242277781,0.772384762763977,0.461011946201324,0.418056786060333,0.327601452668508,0.164308309555053,0.727494994799296,0.388594855864843,0.397637565930685,0.244693468014399,0.193973585963249
361,0.467671831448873,0.455733726421992,0.330090234676997,0.270202626784642,0.167034596204758,0.341334213813146,0.465087542931239,0.399477352698644,0.268665750821431,0.264443020025889,0.292143772045771,0.197247991959254,0.775632361570994,0.683889408906301,0.435049653053284,0.35399654507637,0.266684641440709,0.227058798074722,0.968940317630768,0.45987586180369,0.390732258558273,0.218278343478839,0.221662233273188,0.839016576608022,0.498438000679016,0.375318179527919,0.222551251451175,0.190031811594963,0.763106604417165,0.430986573298772,0.339544097582499,0.233779340982437,0.156167536973953,0.821411033471425,0.337899833917618,0.403817961613337,0.224265923102697,0.159659087657928,1.00677371025085,0.441634555657705,0.413240919510523,0.272293498118718,0.171364496151606,0.792734126249949,0.437130262454351,0.444852749506633,0.288791477680206,0.203900943199794,0.78471052646637,0.445991595586141,0.398746867974599,0.239379917581876,0.21961118777593,0.8117223183314,0.57337898015976,0.42181126276652,0.246134221553802,0.187277947862943,0.75879842042923,0.46965300043424,0.389517287413279,0.299934824307759,0.142856538295746,0.723874509334564,0.410025676091512,0.429753462473552,0.29414372642835,0.155775318543116
362,0.464501967032751,0.429040064414342,0.309820622205734,0.248722950617472,0.187840009729068,0.339934438467026,0.484500735998154,0.389673670132955,0.293602764606476,0.294689019521077,0.311451315879822,0.213053648670514,0.773870408535004,0.697022835413615,0.443274438381195,0.367910514275233,0.268403073151906,0.278909772634506,0.968300958474477,0.434333940347036,0.408932020266851,0.261088306705157,0.238533755143484,0.862387855847677,0.475146502256393,0.371520529190699,0.259170889854431,0.185597558816274,0.773765683174133,0.410246233145396,0.337405602137248,0.234822655717532,0.155766129493714,0.83329317967097,0.29250967502594,0.409296224514643,0.216939941048622,0.145172004898389,1.01699682076772,0.439422160387039,0.416160513957341,0.24584115544955,0.150063539544741,0.802548348903656,0.418682724237442,0.419194539388021,0.282885988553365,0.197206074992816,0.798497676849365,0.443467706441879,0.405187050501505,0.254083539048831,0.211380273103714,0.822840909163157,0.568419575691223,0.426865269740423,0.246631056070328,0.170391321182251,0.766241490840912,0.463882635037105,0.411180764436722,0.322615077098211,0.130500614643097,0.745552619298299,0.413742045561473,0.429270267486572,0.280107845862707,0.138335814078649
363,0.461795111497244,0.413100341955821,0.290090590715408,0.240212594469388,0.187607521812121,0.341580629348755,0.483271241188049,0.390629788239797,0.289590309063594,0.29646826783816,0.309037685394287,0.183412368098895,0.773681223392487,0.68716299533844,0.432710160811742,0.386742522319158,0.262650688489278,0.205885484814644,0.973345220088959,0.405261834462483,0.426811198393504,0.264136205116908,0.205314000447591,0.871595164140066,0.445101896921793,0.387464056412379,0.249937285979589,0.166137392322222,0.772817492485046,0.414795945088069,0.348897218704224,0.263541171948115,0.141601428389549,0.847723623116811,0.281292309363683,0.428341070810954,0.249907026688258,0.147862146298091,1.03636928399404,0.442932178576787,0.415005813042323,0.241141294439634,0.158350567022959,0.80895326534907,0.418360412120819,0.413114229838053,0.280049403508504,0.174565076828003,0.806751469771067,0.44726366798083,0.403217911720276,0.240719725688299,0.190077831347783,0.823318163553874,0.560662825902303,0.42467325925827,0.232357154289882,0.180272594094276,0.764710426330566,0.464928458134333,0.412075519561767,0.325747807820638,0.150579581658045,0.74800036350886,0.416245897610982,0.427835206190745,0.275650680065155,0.152112061778704
364,0.467660427093506,0.419273128112157,0.28814106186231,0.247820869088173,0.164349069197973,0.347241073846817,0.467281450827916,0.400648454825083,0.272656977176666,0.282350500424703,0.301757862170538,0.149973258376121,0.776065647602081,0.667708774407705,0.420118619998296,0.392024348179499,0.258560727039973,0.100325241684914,0.978531698385875,0.404035816589991,0.430624763170878,0.253088215986888,0.171661779284477,0.8627161582311,0.438853750626246,0.402757287025452,0.230230425794919,0.155456975102425,0.763847688833872,0.434298723936081,0.353216608365377,0.28367934624354,0.130590816338857,0.850565671920776,0.310101081927618,0.438237696886063,0.280655751625697,0.154297386606534,1.04826446374257,0.441346406936645,0.41342826684316,0.258140196402867,0.174137691656748,0.804547329743703,0.4253155986468,0.428020526965459,0.279658943414688,0.149434119462967,0.805211901664734,0.453144431114197,0.39523458480835,0.229630023241043,0.167677506804466,0.816711147626241,0.557353476683299,0.417276124159495,0.232088486353556,0.198438098033269,0.755230685075124,0.468543817599614,0.392796943585078,0.307042042414347,0.17628513276577,0.733992954095205,0.415628105401993,0.428500304619471,0.28789077202479,0.171708712975184
365,0.477094789346059,0.433117101589838,0.305216570695241,0.24568850795428,0.159941146771113,0.352302630742391,0.475756327311198,0.401376922925313,0.280833830436071,0.289434979359309,0.33430626988411,0.184335003296534,0.777840952078501,0.676569958527883,0.432101845741272,0.381999840339025,0.263944725195567,0.25605146586895,0.97162934144338,0.442063460747401,0.42289333542188,0.299577494462331,0.215002318223318,0.857497195402781,0.478392700354258,0.397842864195506,0.280858099460602,0.173759902517001,0.770868281523387,0.425791094700495,0.328325321276983,0.257538855075836,0.144540881117185,0.838855763276418,0.307042876879374,0.427084396282832,0.250752165913582,0.140613074103991,1.04399331410726,0.42648383975029,0.420227507750193,0.268068745732307,0.158541371424993,0.798401137193044,0.413415998220444,0.435588916142781,0.280521800120671,0.123310416936874,0.800665378570557,0.441214889287949,0.39250307281812,0.275948951641718,0.141432513793309,0.821645696957906,0.561257322629293,0.415023008982341,0.280110716819763,0.188041965166728,0.756025671958923,0.459536125262578,0.387836754322052,0.296952118476232,0.167372519771258,0.731612761815389,0.402782340844472,0.419891188542048,0.287651638189951,0.166358848412832
366,0.475338975588481,0.433160106341044,0.306888083616892,0.259816080331802,0.177862505118052,0.360094706217448,0.48424964149793,0.414071043332418,0.284408221642176,0.287546435991923,0.334806829690933,0.196585486332575,0.775485833485921,0.683955212434133,0.428393870592117,0.370085209608078,0.252447421352069,0.251797611514727,0.971118410428365,0.426621556282043,0.414605508248011,0.293880780537923,0.228621006011963,0.853577613830567,0.475418478250504,0.385578036308289,0.282667328914007,0.164111817876498,0.777398467063904,0.442406853040059,0.340268154939016,0.251917322476705,0.136163602272669,0.833839635054271,0.305648525555929,0.412812799215317,0.234595999121666,0.137740507721901,1.03781855106354,0.444646964470545,0.41280343135198,0.249147390325864,0.158778433998426,0.804302632808685,0.422915289799373,0.418126871188482,0.297868639230728,0.141916851202647,0.791838924090068,0.433210730552673,0.408090889453888,0.26137508948644,0.158779467145602,0.823963820934296,0.560504297415416,0.414235860109329,0.262788067261378,0.183990900715192,0.765243470668793,0.454521238803864,0.383860687414805,0.289685656627019,0.155815879503886,0.736186762650808,0.397660205761592,0.41242782274882,0.281000316143036,0.171254679560661
367,0.473221162954966,0.427093376715978,0.302817642688751,0.253576661149661,0.19417900343736,0.362494180599848,0.499637991189956,0.408890326817831,0.276182144880295,0.281860421101252,0.320688366889954,0.1981014808019,0.771934270858765,0.694231589635213,0.428742706775665,0.366315762201945,0.256515949964523,0.218752692143122,0.97163341442744,0.417673101027807,0.411852916081746,0.277732074260712,0.22582816084226,0.855350116888682,0.473096867402395,0.382722457249959,0.269078314304352,0.163276945551237,0.780358672142029,0.446303894122441,0.345329254865647,0.249333207805952,0.138528456290563,0.839551329612732,0.306279162565867,0.408698707818985,0.229782844583193,0.143327911694844,1.0374691883723,0.452443073193232,0.405733913183212,0.242559671401978,0.163811350862185,0.808155914147695,0.42621452609698,0.415759106477102,0.311781048774719,0.168957442045212,0.790277381738027,0.436200072367986,0.420598198970159,0.246128564079602,0.184044018387794,0.822002271811168,0.55765970547994,0.415127376715342,0.24824196100235,0.189444656173388,0.771910429000855,0.462347428003947,0.373440891504288,0.278921524683634,0.156141991416613,0.736526926358541,0.401769747336706,0.411520371834437,0.280209749937058,0.173606087764104
368,0.474343985319138,0.421646654605866,0.299022883176804,0.230451539158821,0.198460102081299,0.358100901047389,0.513781110445658,0.388126174608866,0.264580100774765,0.279335657755534,0.304299821456273,0.195501829187075,0.770046055316925,0.704407056172689,0.436198830604553,0.372792879740397,0.27397271990776,0.21183339258035,0.971709032853445,0.435628732045491,0.416621734698613,0.271399358908335,0.216201081871987,0.860978702704112,0.4868590037028,0.390122999747594,0.260215525825819,0.180465295910835,0.777560949325562,0.433681219816208,0.329155971606572,0.245505248506864,0.156264692544937,0.849259455998738,0.306504458189011,0.415612806876501,0.233395367860794,0.149889921148618,1.0439035097758,0.438864906628926,0.406004180510839,0.258280247449875,0.167758991320928,0.806323687235514,0.416271805763245,0.432581841945648,0.309330264727275,0.178824896613757,0.795791725317637,0.445093353589376,0.418354401985804,0.255974531173706,0.192971746126811,0.819492061932882,0.555422008037567,0.41610582669576,0.262447704871496,0.195462370912234,0.770738283793132,0.474934011697769,0.364912231763204,0.271041750907898,0.163285891215007,0.732714335123698,0.408825933933258,0.416085104147593,0.283883194128672,0.16737466553847
369,0.471811374028524,0.419006903966268,0.292627265055974,0.24625338613987,0.195206120610237,0.353964239358902,0.501828918854396,0.396419545014699,0.27217639485995,0.284640977780024,0.277423620223999,0.180546815196673,0.771456678708394,0.701384087403615,0.430437256892522,0.383085091908773,0.262824436028799,0.174417351682981,0.9769353667895,0.439508636792501,0.426832358042399,0.257573947310448,0.1942328363657,0.861490905284882,0.488559792439143,0.391759902238846,0.248891060551007,0.186335523923238,0.766448815663655,0.445252666870753,0.320556839307149,0.261888980865479,0.156671146551768,0.847591062386831,0.304449369510015,0.422511418660482,0.252280205488205,0.149046321709951,1.05136164029439,0.435673187176387,0.407746613025665,0.264279574155807,0.177025308211644,0.810945908228556,0.41476708650589,0.427432477474213,0.286497493584951,0.163169865806898,0.795079906781514,0.444141278664271,0.401778280735016,0.254518836736679,0.179650162657102,0.824628174304962,0.555015603701274,0.413414855798086,0.260541240374247,0.185465996464094,0.763381441434225,0.470315436522166,0.382613211870193,0.286523620287578,0.15436714887619,0.737673342227936,0.40837025642395,0.418965856234233,0.275363435347875,0.158788974086444
370,0.467510938644409,0.428735474745432,0.299145778020223,0.260114510854085,0.185907006263733,0.355058739582697,0.486113031705221,0.408542493979136,0.285086254278819,0.293958147366842,0.293038924535116,0.186633298794429,0.770058115323385,0.691924790541331,0.42887149254481,0.374800185362498,0.266316652297974,0.2248012671868,0.983418643474579,0.434443930784861,0.413858890533447,0.265402992566427,0.20350107550621,0.861500918865204,0.487874716520309,0.398539841175079,0.259852647781372,0.178776070475578,0.759342888991038,0.434265166521072,0.339473148187001,0.278577367464701,0.146465808153153,0.844521582126617,0.295542726914088,0.422258059183756,0.270551313956578,0.149237299958865,1.05667014916738,0.43791397412618,0.411616176366806,0.253347118695577,0.177112306157748,0.809144000212351,0.417259057362874,0.418301651875178,0.283895572026571,0.156069328387578,0.795955896377563,0.444808473189672,0.392386506001154,0.249468818306923,0.169519007205963,0.829561293125152,0.552981992562612,0.417211095492045,0.251863678296407,0.192013363043467,0.756953497727712,0.466440141201019,0.388893574476242,0.297392537196477,0.164759601155917,0.745416164398193,0.406411826610565,0.417135874430339,0.272883216540019,0.159190719326337
371,0.468828390041987,0.436404635508855,0.308460017045339,0.259971628586451,0.181531195839246,0.357896417379379,0.481378674507141,0.412233829498291,0.280361692110697,0.285337656736374,0.299051741758982,0.196692546208699,0.769537409146627,0.686187823613484,0.432515382766723,0.367226392030716,0.270291278759638,0.258623331785202,0.986299633979797,0.437152455250422,0.404206812381744,0.273735582828522,0.216881816585859,0.863264520963033,0.491266161203385,0.399592190980911,0.270158191521962,0.17267340918382,0.759649972120921,0.428251951932907,0.356473416090012,0.277764807144801,0.139429936806361,0.844904998938243,0.295982976754506,0.419941733280817,0.269762188196182,0.149079362551371,1.05701446533203,0.434895942608516,0.415606846412023,0.241035923361778,0.173606663942337,0.807479441165924,0.415923575560252,0.41179080804189,0.290329426527023,0.160714671015739,0.798868258794149,0.443006644646327,0.393385926882426,0.245654821395874,0.172858685255051,0.832793851693471,0.553631007671356,0.420847117900849,0.248077124357223,0.195392255981763,0.754562298456828,0.466963887214661,0.392127861579259,0.303062548240026,0.167160386840502,0.750970562299093,0.406434138615926,0.413294245799382,0.271115233500798,0.164054875572522
372,0.476778397957484,0.432724118232727,0.309621165196101,0.248538464307785,0.186475043495496,0.358980655670166,0.491330236196518,0.40578497449557,0.25624297062556,0.257276882727941,0.275248219569524,0.19587217271328,0.771763483683268,0.689436177412669,0.437616993983587,0.373131195704142,0.263669292132059,0.22152391076088,0.984469135602315,0.450487434864044,0.414331704378128,0.268338580926259,0.213737895091375,0.866030613581339,0.497230261564255,0.390670359134674,0.265092521905899,0.177408620715141,0.765673776467641,0.441849033037821,0.351702471574148,0.257501006126404,0.144183054566383,0.849854707717896,0.307925413052241,0.420865197976431,0.247991383075714,0.145967264970144,1.05286053816478,0.426060438156128,0.417208681503932,0.243284612894059,0.171031688650449,0.809785803159078,0.410988320906957,0.412244021892548,0.29016982515653,0.167726596196492,0.802680889765421,0.436468690633774,0.399043103059133,0.246287355820338,0.184241165717443,0.834528605143229,0.55857370297114,0.419257352749507,0.25386584798495,0.183100958665212,0.757153034210205,0.469187279542287,0.399100432793299,0.305615246295929,0.147114758690198,0.751959105332692,0.407955100138982,0.411430736382803,0.266704628864924,0.166229506333669
373,0.47718937198321,0.426338404417038,0.296878149112066,0.251535480221113,0.188779696822167,0.359564105669657,0.495173076788584,0.406139979759852,0.268315066893895,0.269032061100006,0.332010269165039,0.194866095980009,0.770009259382884,0.691286047299703,0.438054462273916,0.367305388053258,0.270470956961314,0.237314119935036,0.986179053783417,0.43838902314504,0.407291849454244,0.267774909734726,0.217271476984024,0.862978100776672,0.486568947633108,0.391522924105326,0.263364831606547,0.179014797012011,0.772832949956258,0.425403356552124,0.342251181602478,0.25274321436882,0.152270466089249,0.855619549751282,0.290853401025136,0.425528506437937,0.244430815180143,0.137209509809812,1.05024604002634,0.439173320929209,0.412175883849462,0.264758100112279,0.160523821910222,0.803538898626963,0.42514173189799,0.422926624615987,0.285879850387573,0.156427706281344,0.806154131889343,0.433469941218694,0.396201441685359,0.250548298160235,0.173546468218167,0.83409841855367,0.560314178466797,0.417487561702728,0.25438137849172,0.181942890087763,0.766810476779938,0.462902615467707,0.390634387731552,0.298773845036825,0.147240420182546,0.747665405273437,0.402169654766719,0.416563848654429,0.272770971059799,0.159855922063192
